LPUSH planetpre Skar
LPUSH planetpre So
LPUSH planetpre Spar
LPUSH planetpre Spher
LPUSH planetpre Spir
LPUSH planetpre Stro
LPUSH planetpre Syn
LPUSH planetpre Ta
LPUSH planetpre Tal
LPUSH planetpre Tan
LPUSH planetpre Tel
LPUSH planetpre Tem
LPUSH planetpre Ten
LPUSH planetpre Ter
LPUSH planetpre Terra
LPUSH planetpre Thal
LPUSH planetpre Thall
LPUSH planetpre Thel
LPUSH planetpre Ther
LPUSH planetpre Ti
LPUSH planetpre Tia
LPUSH planetpre Tir
LPUSH planetpre Tiss
LPUSH planetpre Tlei
LPUSH planetpre Traal
LPUSH planetpre Tralfa
LPUSH planetpre Tran
LPUSH planetpre Twin
LPUSH planetpre Ur
LPUSH planetpre Urn
LPUSH planetpre Van
LPUSH planetpre Ve
LPUSH planetpre Vel
LPUSH planetpre Ven
LPUSH planetpre Vin
LPUSH planetpre Vlad
LPUSH planetpre Vor
LPUSH planetpre Vul
LPUSH planetpre Wall
LPUSH planetpre Xe
LPUSH planetpre Xin
LPUSH planetpre Ya
LPUSH planetpre Yai
LPUSH planetpre Yu
LPUSH planetpre Za
LPUSH planetpre Zar
LPUSH planetpre Zebe
LPUSH planetpre Zo
LPUSH planetpre Zog
LPUSH planetpre Zok
LPUSH planetpre Zokk
LPUSH planetpre Zorg

SET planetroot_chance 30
DEL planetroot

LPUSH planetroot bah
LPUSH planetroot ket
LPUSH planetroot a
LPUSH planetroot i
LPUSH planetroot cur
LPUSH planetroot lax
LPUSH planetroot ng
LPUSH planetroot a
LPUSH planetroot ach
LPUSH planetroot ai
LPUSH planetroot ak
LPUSH planetroot am
LPUSH planetroot an
LPUSH planetroot ar
LPUSH planetroot ark
LPUSH planetroot as
LPUSH planetroot ass
LPUSH planetroot awn
LPUSH planetroot ban
LPUSH planetroot bane
LPUSH planetroot bar
LPUSH planetroot ber
LPUSH planetroot bis
LPUSH planetroot blor
LPUSH planetroot bo
LPUSH planetroot bol
LPUSH planetroot boo
LPUSH planetroot bow
LPUSH planetroot bran
LPUSH planetroot bron
LPUSH planetroot can
LPUSH planetroot cem
LPUSH planetroot cet
LPUSH planetroot china
LPUSH planetroot cre
LPUSH planetroot cun
LPUSH planetroot da
LPUSH planetroot das
LPUSH planetroot des
LPUSH planetroot din
LPUSH planetroot dine
LPUSH planetroot dor
LPUSH planetroot dow
LPUSH planetroot dr
LPUSH planetroot dus
LPUSH planetroot e
LPUSH planetroot ea
LPUSH planetroot est
LPUSH planetroot far
LPUSH planetroot frey
LPUSH planetroot ga
LPUSH planetroot gan
LPUSH planetroot gara
LPUSH planetroot gash
LPUSH planetroot ge
LPUSH planetroot gel
LPUSH planetroot gett
LPUSH planetroot ggai
LPUSH planetroot ggos
LPUSH planetroot gi
LPUSH planetroot gira
LPUSH planetroot gis
LPUSH planetroot go
LPUSH planetroot gor
LPUSH planetroot gra
LPUSH planetroot gre
LPUSH planetroot guard
LPUSH planetroot gus
LPUSH planetroot hir
LPUSH planetroot i
LPUSH planetroot ia
LPUSH planetroot ian
LPUSH planetroot ilon
LPUSH planetroot ina
LPUSH planetroot ion
LPUSH planetroot is
LPUSH planetroot ith
LPUSH planetroot jerr
LPUSH planetroot ji
LPUSH planetroot jo
LPUSH planetroot jor
LPUSH planetroot juk
LPUSH planetroot ka
LPUSH planetroot kater
LPUSH planetroot keen
LPUSH planetroot kem
LPUSH planetroot kit
LPUSH planetroot kon
LPUSH planetroot kone
LPUSH planetroot kul
LPUSH planetroot la
LPUSH planetroot lain
LPUSH planetroot lan
LPUSH planetroot lar
LPUSH planetroot lax
LPUSH planetroot le
LPUSH planetroot li
LPUSH planetroot lia
LPUSH planetroot lim
LPUSH planetroot lin
LPUSH planetroot lion
LPUSH planetroot lon
LPUSH planetroot lor
LPUSH planetroot los
LPUSH planetroot lu
LPUSH planetroot luna
LPUSH planetroot lus
LPUSH planetroot ly
LPUSH planetroot ma
LPUSH planetroot mac
LPUSH planetroot mal
LPUSH planetroot mar
LPUSH planetroot marr
LPUSH planetroot mat
LPUSH planetroot mazd
LPUSH planetroot me
LPUSH planetroot mek
LPUSH planetroot men
LPUSH planetroot mi
LPUSH planetroot mia
LPUSH planetroot min
LPUSH planetroot mol
LPUSH planetroot mos
LPUSH planetroot mus
LPUSH planetroot na
LPUSH planetroot nant
LPUSH planetroot nas
LPUSH planetroot nax
LPUSH planetroot ne
LPUSH planetroot ness
LPUSH planetroot ni
LPUSH planetroot nida
LPUSH planetroot non
LPUSH planetroot noo
LPUSH planetroot nos
LPUSH planetroot nus
LPUSH planetroot o
LPUSH planetroot ol
LPUSH planetroot om
LPUSH planetroot on
LPUSH planetroot oob
LPUSH planetroot os
LPUSH planetroot ota
LPUSH planetroot pel
LPUSH planetroot pelt
LPUSH planetroot per
LPUSH planetroot phe
LPUSH planetroot pri
LPUSH planetroot qua
LPUSH planetroot quar
LPUSH planetroot quat
LPUSH planetroot ra
LPUSH planetroot raan
LPUSH planetroot rai
LPUSH planetroot rak
LPUSH planetroot rath
LPUSH planetroot ray
LPUSH planetroot re
LPUSH planetroot ror
LPUSH planetroot rrus
LPUSH planetroot rup
LPUSH planetroot sa
LPUSH planetroot sai
LPUSH planetroot scant
LPUSH planetroot shife
LPUSH planetroot si
LPUSH planetroot sil
LPUSH planetroot so
LPUSH planetroot son
LPUSH planetroot soom
LPUSH planetroot spin
LPUSH planetroot ssa
LPUSH planetroot staat
LPUSH planetroot star
LPUSH planetroot sti
LPUSH planetroot ston
LPUSH planetroot sun
LPUSH planetroot sur
LPUSH planetroot ta
LPUSH planetroot tain
LPUSH planetroot tair
LPUSH planetroot tan
LPUSH planetroot tany
LPUSH planetroot targ
LPUSH planetroot taur
LPUSH planetroot teen
LPUSH planetroot telle
LPUSH planetroot tera
LPUSH planetroot ther
LPUSH planetroot thos
LPUSH planetroot ti
LPUSH planetroot tius
LPUSH planetroot too
LPUSH planetroot tor
LPUSH planetroot tra
LPUSH planetroot tron
LPUSH planetroot tuna
LPUSH planetroot tur
LPUSH planetroot u
LPUSH planetroot ul
LPUSH planetroot un
LPUSH planetroot ur
LPUSH planetroot us
LPUSH planetroot va
LPUSH planetroot val
LPUSH planetroot van
LPUSH planetroot var
LPUSH planetroot ve
LPUSH planetroot vin
LPUSH planetroot was
LPUSH planetroot wulf
LPUSH planetroot yar
LPUSH planetroot yo
LPUSH planetroot yor
LPUSH planetroot yrr
LPUSH planetroot yyyk
LPUSH planetroot za
LPUSH planetroot ze
LPUSH planetroot zhen
LPUSH planetroot zo

DEL planetpost
LPUSH planetpost a
LPUSH planetpost ah
LPUSH planetpost aita
LPUSH planetpost ar
LPUSH planetpost bah
LPUSH planetpost bra
LPUSH planetpost ca
LPUSH planetpost can
LPUSH planetpost ckia
LPUSH planetpost con
LPUSH planetpost coore
LPUSH planetpost cus
LPUSH planetpost da
LPUSH planetpost dan
LPUSH planetpost di
LPUSH planetpost don
LPUSH planetpost dor
LPUSH planetpost dore
LPUSH planetpost dus
LPUSH planetpost ean
LPUSH planetpost fia
LPUSH planetpost gam
LPUSH planetpost ganda
LPUSH planetpost ghast
LPUSH planetpost ghus
LPUSH planetpost gor
LPUSH planetpost i
LPUSH planetpost ia
LPUSH planetpost ias
LPUSH planetpost ie
LPUSH planetpost ik
LPUSH planetpost ina
LPUSH planetpost ine
LPUSH planetpost ion
LPUSH planetpost is
LPUSH planetpost ium
LPUSH planetpost ius
LPUSH planetpost kan
LPUSH planetpost kis
LPUSH planetpost kka
LPUSH planetpost ksh
LPUSH planetpost lava
LPUSH planetpost lus
LPUSH planetpost men
LPUSH planetpost na
LPUSH planetpost nia
LPUSH planetpost no
LPUSH planetpost nus
LPUSH planetpost on
LPUSH planetpost onia
LPUSH planetpost os
LPUSH planetpost oss
LPUSH planetpost poor
LPUSH planetpost ran
LPUSH planetpost res
LPUSH planetpost ria
LPUSH planetpost rie
LPUSH planetpost ris
LPUSH planetpost rn
LPUSH planetpost roth
LPUSH planetpost rs
LPUSH planetpost rth
LPUSH planetpost rum
LPUSH planetpost ry
LPUSH planetpost s
LPUSH planetpost sa
LPUSH planetpost sia
LPUSH planetpost ssa
LPUSH planetpost sta
LPUSH planetpost ta
LPUSH planetpost tall
LPUSH planetpost tania
LPUSH planetpost ter
LPUSH planetpost thea
LPUSH planetpost thu
LPUSH planetpost ti
LPUSH planetpost tia
LPUSH planetpost tis
LPUSH planetpost to
LPUSH planetpost toria
LPUSH planetpost tron
LPUSH planetpost une
LPUSH planetpost us
LPUSH planetpost valia
LPUSH planetpost verse
LPUSH planetpost wan


SET planettrailer_chance 10
DEL planettrailer

LPUSH planettrailer I
LPUSH planettrailer II
LPUSH planettrailer III
LPUSH planettrailer IV
LPUSH planettrailer V
LPUSH planettrailer VI
LPUSH planettrailer VII
LPUSH planettrailer VIII
LPUSH planettrailer IX
LPUSH planettrailer X
LPUSH planettrailer 1
LPUSH planettrailer 2
LPUSH planettrailer 3
LPUSH planettrailer 4
LPUSH planettrailer 5
LPUSH planettrailer 6
LPUSH planettrailer 7
LPUSH planettrailer 8
LPUSH planettrailer 9
LPUSH planettrailer 10
LPUSH planettrailer One
LPUSH planettrailer Two
LPUSH planettrailer Three
LPUSH planettrailer Four
LPUSH planettrailer Five
LPUSH planettrailer Six
LPUSH planettrailer Seven
LPUSH planettrailer Eight
LPUSH planettrailer Nine
LPUSH planettrailer Alpha
LPUSH planettrailer Beta
LPUSH planettrailer Gamma
LPUSH planettrailer Delta
LPUSH planettrailer Epsilon
LPUSH planettrailer Zeta
LPUSH planettrailer Theta
LPUSH planettrailer Prime
LPUSH planettrailer Nova
LPUSH planettrailer Sigma
LPUSH planettrailer Minor
LPUSH planettrailer Major
